clip_id,video_name,frame,timestamp_s,track_id,x_px,y_px,confidence,speed_px_per_frame,is_active,vial_id,x_rel_px,x_corrected_mm,y_corrected_mm,dx,dy,speed_mm_per_frame,velocity_mm_s
15,FVI_20231127_151027_img0015,17,0.5667611268544758,73863,1895.1667,1429.8903,0.7739229202270508,0.145023688673973,0,28142,90.30415000000016,5.9364551328515125,90.0830889,-0.010412580590997145,6.930000000693326e-05,0.010412811198423383,0.3123843359527015
15,FVI_20231127_151027_img0015,18,0.6001000166694449,73863,1895.0781,1429.9152,0.7743953466415405,0.0920552611351013,0,28142,90.21555000000012,5.93009707192551,90.0846576,-0.006358060926002551,0.001568699999992873,0.0065487218927618275,0.19646165678285482
15,FVI_20231127_151027_img0015,19,0.633438906484414,73863,1895.0369,1429.9055,0.7734944820404053,0.0423717647790908,0,28142,90.17435000000023,5.9271405018335175,90.0840465,-0.002956570091992461,-0.0006111000000004196,0.0030190644111818517,0.09057193233545555
15,FVI_20231127_151027_img0015,20,0.6667777962993832,73863,1895.022,1429.9031,0.7734280228614807,0.0150913670659065,0,28142,90.1594500000001,5.926071256824509,90.0838953,-0.0010692450090088457,-0.00015120000000479195,0.0010798825534713372,0.03239647660414012
15,FVI_20231127_151027_img0015,21,0.7001166861143524,73863,1895.0261,1429.9092,0.7724847197532654,0.0073809651657938,0,28142,90.16355000000021,5.926365478605517,90.0842796,0.00029422178100801943,0.0003843000000074426,0.0004839968454703515,0.014519905364110545
15,FVI_20231127_151027_img0015,22,0.7334555759293215,73863,1895.0249,1429.9138,0.7724696397781372,0.0047966022975742,0,28142,90.16235000000006,5.926279364913506,90.0845694,-8.611369201094732e-05,0.0002898000000044476,0.0003023236807700219,0.009069710423100657
15,FVI_20231127_151027_img0015,23,0.7667944657442907,73863,1895.0205,1429.928,0.7757976055145264,0.0148263927549123,0,28142,90.15795000000026,5.925963614709519,90.085464,-0.0003157502039865534,0.0008945999999951937,0.0009486871725226133,0.0284606151756784
15,FVI_20231127_151027_img0015,24,0.8001333555592598,73863,1895.0905,1429.9956,0.7808802723884583,0.0972927957773208,0,28142,90.22795000000019,5.930986913409515,90.0897228,0.0050232986999958484,0.0042588000000023385,0.006585659212971766,0.19756977638915296
15,FVI_20231127_151027_img0015,25,0.833472245374229,73863,1895.0394,1430.2087,0.7945989370346069,0.2191575169563293,0,28142,90.17685000000006,5.927319905358505,90.1031481,-0.0036670080510097236,0.013425299999994422,0.013917098409367534,0.41751295228102603
15,FVI_20231127_151027_img0015,26,0.8668111351891982,73863,1894.9747,1430.3789,0.7838424444198608,0.1820500195026397,0,28142,90.11215000000016,5.922676942131512,90.11387069999999,-0.004642963226992869,0.010722599999994031,0.011684659100165484,0.3505397730049645
15,FVI_20231127_151027_img0015,27,0.9001500250041673,73863,1894.9412,1430.4071,0.7880221605300903,0.0438410900533199,0,28142,90.07865000000015,5.920272934896513,90.11564729999999,-0.002404007234999561,0.001776599999999462,0.0029892404295955056,0.08967721288786518
15,FVI_20231127_151027_img0015,28,0.9334889148191364,73863,1894.8975,1430.2975,0.7822714447975159,0.1180091053247451,0,28142,90.03495000000021,5.917136961279516,90.10874249999999,-0.003135973616997134,-0.006904800000000932,0.007583573930971792,0.22750721792915377
15,FVI_20231127_151027_img0015,29,0.9668278046341056,73863,1894.8829,1430.2573,0.7820284962654114,0.0427075177431106,0,28142,90.02035000000024,5.916089244693518,90.1062099,-0.001047716585997449,-0.002532599999995,0.0027407613549064835,0.08222284064719451
15,FVI_20231127_151027_img0015,30,1.0001666944490748,73863,1894.7683,1430.05,0.7800810933113098,0.2368580847978592,0,28142,89.90575000000013,5.907865387107511,90.09315,-0.008223857586007632,-0.01305990000000179,0.015433496739397135,0.46300490218191404
15,FVI_20231127_151027_img0015,31,1.033505584264044,73863,1894.7266,1429.9712,0.7800397276878357,0.089226633310318,0,28142,89.86405000000013,5.904872936310512,90.0881856,-0.0029924507969987246,-0.004964399999991542,0.005796553211381254,0.17389659634143761
15,FVI_20231127_151027_img0015,32,1.066844474079013,73863,1894.8345,1430.0339,0.7735967636108398,0.1248255968093872,0,28142,89.9719500000001,5.91261599244951,90.0921357,0.00774305613899795,0.003950099999997292,0.008692422469119438,0.2607726740735831
15,FVI_20231127_151027_img0015,33,1.1001833638939822,73863,1894.956,1429.9883,0.7788408994674683,0.1298711150884628,0,28142,90.09345000000008,5.921335003764506,90.0892629,0.008719011314996195,-0.002872800000005782,0.009180094670049155,0.27540284010147464
15,FVI_20231127_151027_img0015,34,1.1335222537089515,73863,1894.9547,1430.0181,0.7789294123649597,0.0298154074698686,0,28142,90.09215000000017,5.921241713931514,90.0911403,-9.32898329919496e-05,0.0018774000000121305,0.0018797164022759426,0.05639149206827828
15,FVI_20231127_151027_img0015,35,1.166861143523921,73863,1895.02,1429.9231,0.7645729780197144,0.1152584925293922,0,28142,90.15745000000015,5.925927734004512,90.0851553,0.0046860200729978985,-0.005985000000009677,0.007601250497428371,0.22803751492285115
15,FVI_20231127_151027_img0015,36,1.2002000333388898,73863,1895.053,1429.8718,0.7639573812484741,0.0609496459364891,0,28142,90.19045000000028,5.928295860534521,90.0819234,0.0023681265300092846,-0.003231900000002952,0.004006644590196752,0.12019933770590256
15,FVI_20231127_151027_img0015,37,1.233538923153859,73863,1894.8145,1429.7495,0.7937102913856506,0.268058180809021,0,28142,89.95195000000012,5.911180764249511,90.0742185,-0.017115096285010623,-0.007704899999993131,0.01876944338159975,0.5630833014479925
15,FVI_20231127_151027_img0015,38,1.266877812968828,73863,1894.7324,1429.7043,0.7933265566825867,0.0936434492468833,0,28142,89.86985000000027,5.905289152488521,90.0713709,-0.0058916117609895124,-0.0028475999999955093,0.0065436927573201634,0.1963107827196049
15,FVI_20231127_151027_img0015,39,1.3002167027837972,73863,1894.69,1429.6434,0.7940841317176819,0.0742630064487457,0,28142,89.82745000000023,5.902246468704518,90.0675342,-0.0030426837840034082,-0.003836700000007909,0.00489675315893072,0.1469025947679216
15,FVI_20231127_151027_img0015,40,1.3335555925987663,73863,1894.6624,1429.5997,0.7958219647407532,0.0516805984079837,0,28142,89.7998500000001,5.90026585378851,90.0647811,-0.0019806149160075393,-0.0027530999999925143,0.0033915181048418913,0.10174554314525674
15,FVI_20231127_151027_img0015,41,1.3668944824137357,73863,1894.6863,1429.5024,0.7923223972320557,0.1001887917518615,0,28142,89.82375000000025,5.90198095148752,90.0586512,0.0017150976990096822,-0.006129900000004795,0.00636531492757484,0.19095944782724522
15,FVI_20231127_151027_img0015,42,1.4002333722287048,73863,1894.7654,1429.6636,0.7987463474273682,0.1795016378164291,0,28142,89.90285000000017,5.907657279018514,90.0688068,0.0056763275309936745,0.010155600000004483,0.01163429867242576,0.3490289601727728
15,FVI_20231127_151027_img0015,43,1.433572262043674,73863,1894.7881,1429.7667,0.7907968163490295,0.1056187599897384,0,28142,89.92555000000016,5.909286263025513,90.07530209999999,0.001628984006999623,0.006495299999983217,0.00669645510586329,0.2008936531758987
15,FVI_20231127_151027_img0015,44,1.466911151858643,73863,1894.8447,1429.8423,0.7921711206436157,0.0944335982203483,0,28142,89.98215000000027,5.913347958831522,90.0800649,0.0040616958060084585,0.004762800000008838,0.0062595236768168624,0.18778571030450586
15,FVI_20231127_151027_img0015,45,1.5002500416736122,73863,1894.8696,1429.8691,0.7923917770385742,0.0366243496537208,0,28142,90.00705000000016,5.915134817940514,90.08175329999999,0.0017868591089920116,0.0016883999999919297,0.002458365317718356,0.07375095953155068
15,FVI_20231127_151027_img0015,46,1.533588931488581,73863,1895.0195,1429.9932,0.7930787205696106,0.194557249546051,0,28142,90.15695000000028,5.925891853299522,90.0895716,0.010757035359008071,0.007818300000010936,0.013298106053311536,0.3989431815993461
15,FVI_20231127_151027_img0015,47,1.5669278213035505,73863,1895.0532,1430.031,0.793080747127533,0.0506666786968708,0,28142,90.19065000000023,5.928310212816518,90.091953,0.0024183595169962047,0.002381400000004419,0.0033940431219221657,0.10182129365766497
15,FVI_20231127_151027_img0015,48,1.6002667111185196,73863,1895.066,1430.0422,0.7931100130081177,0.0170413833111524,0,28142,90.2034500000002,5.929228758864516,90.09265860000001,0.0009185460479983476,0.0007056000000034146,0.0011582738028196103,0.03474821408458831
15,FVI_20231127_151027_img0015,49,1.633605600933489,73863,1895.124,1430.1282,0.7815453410148621,0.1036693230271339,0,28142,90.2614500000002,5.933390920644515,90.09807660000001,0.004162161779998286,0.005418000000005918,0.006832153004942339,0.20496459014827018
15,FVI_20231127_151027_img0015,50,1.666944490748458,73863,1895.1261,1430.1692,0.7868765592575073,0.0410680882632732,0,28142,90.26355000000012,5.933541619605509,90.1006596,0.00015069896099451086,0.0025829999999871234,0.0025873923507613423,0.07762177052284026
15,FVI_20231127_151027_img0015,51,1.7002833805634272,73863,1895.1499,1430.177,0.7838197946548462,0.0250529795885086,0,28142,90.28735000000006,5.935249541163506,90.101151,0.0017079215579967055,0.000491400000001363,0.001777208487564482,0.05331625462693446
15,FVI_20231127_151027_img0015,52,1.7336222703783963,73863,1895.1222,1430.157,0.7845325469970703,0.0341851375997066,0,28142,90.25965000000019,5.933261750106515,90.099891,-0.001987791056991206,-0.0012600000000020373,0.002353489597652675,0.07060468792958025
15,FVI_20231127_151027_img0015,53,1.7669611601933657,73863,1895.0964,1430.166,0.7858322858810425,0.0272949319332838,0,28142,90.23385000000007,5.931410305728507,90.100458,-0.0018514443780075496,0.0005670000000037589,0.001936320036786281,0.058089601103588434
15,FVI_20231127_151027_img0015,54,1.8003000500083346,73863,1895.0947,1430.1697,0.7857508659362793,0.0040412466041743,0,28142,90.23215000000027,5.931288311331521,90.10069109999999,-0.0001219943969861248,0.00023309999998843978,0.00026309360100659773,0.007892808030197932
15,FVI_20231127_151027_img0015,55,1.833638939823304,73863,1895.1278,1430.1953,0.7834977507591248,0.0418508946895599,0,28142,90.26525000000015,5.933663614002511,90.10230390000001,0.002375302670990287,0.0016128000000179554,0.0028710950208712194,0.08613285062613658
15,FVI_20231127_151027_img0015,56,1.866977829638273,73863,1895.1406,1430.2184,0.7837192416191101,0.0263926070183515,0,28142,90.27805000000012,5.9345821600505095,90.1037592,0.0009185460479983476,0.001455299999989279,0.0017209372249626593,0.05162811674887978
15,FVI_20231127_151027_img0015,57,1.9003167194532424,73863,1895.1372,1430.2283,0.7814462780952454,0.010461788624525,0,28142,90.27465000000007,5.934338171256505,90.1043829,-0.00024398879400422402,0.0006237000000055559,0.0006697254822735702,0.020091764468207107
15,FVI_20231127_151027_img0015,58,1.9336556092682116,73863,1895.1393,1430.2294,0.7813771963119507,0.0023480693344026,0,28142,90.27675000000022,5.934488870217517,90.1044522,0.00015069896101138625,6.92999999927224e-05,0.00016586942710729617,0.004976082813218885
15,FVI_20231127_151027_img0015,59,1.9669944990831805,73863,1895.1399,1430.2288,0.7813397645950317,0.0008631674572825,0,28142,90.27735000000007,5.934531927063507,90.10441440000001,4.305684598993054e-05,-3.779999998698713e-05,5.7295130557638356e-05,0.0017188539167291507
15,FVI_20231127_151027_img0015,60,2.0003333888981496,73863,1895.1382,1430.2229,0.7821834087371826,0.006103515625,0,28142,90.27565000000027,5.9344099326665205,90.1040427,-0.0001219943969861248,-0.00037170000001651715,0.00039120777460102587,0.011736233238030776
15,FVI_20231127_151027_img0015,61,2.033672278713119,73863,1894.8541,1430.019,0.7906349897384644,0.3496377766132355,0,28142,89.99155000000019,5.914022516085516,90.091197,-0.020387416581004736,-0.012845699999999738,0.024096862105623215,0.7229058631686964
15,FVI_20231127_151027_img0015,62,2.067011168528088,73863,1894.7275,1429.9332,0.7908661365509033,0.1529331058263778,0,28142,89.86495000000014,5.904937521579512,90.0857916,-0.009084994506003419,-0.005405400000000782,0.010571446179881008,0.3171433853964302
15,FVI_20231127_151027_img0015,63,2.100350058343057,73863,1894.6177,1429.7065,0.7908750176429749,0.2519044280052185,0,28142,89.75515000000019,5.897058118761516,90.0715095,-0.007879402817996706,-0.014282099999988418,0.016311449021405904,0.4893434706421771
15,FVI_20231127_151027_img0015,64,2.133688948158026,73863,1894.6262,1429.6067,0.7899292707443237,0.1002184599637985,0,28142,89.7636500000001,5.897668090746509,90.0652221,0.0006099719849936847,-0.00628740000000505,0.006316918915305201,0.18950756745915603
15,FVI_20231127_151027_img0015,65,2.1670278379729955,73863,1894.6384,1429.571,0.7899671792984009,0.0376768410205841,0,28142,89.77585000000022,5.898543579948518,90.062973,0.0008754892020084171,-0.002249100000000226,0.002413489621447408,0.07240468864342224
15,FVI_20231127_151027_img0015,66,2.2003667277879644,73863,1894.6768,1429.5193,0.7906422019004822,0.0644054785370826,0,28142,89.81425000000013,5.901299218092511,90.0597159,0.0027556381439932665,-0.0032570999999990136,0.004266408558802617,0.12799225676407852
15,FVI_20231127_151027_img0015,67,2.2337056176029337,73863,1894.8168,1429.7853,0.7906429171562195,0.3005917966365814,0,28142,89.95425000000023,5.911345815492518,90.0764739,0.010046597400006796,0.016757999999995832,0.01953879943388753,0.5861639830166259
15,FVI_20231127_151027_img0015,68,2.267044507417903,73863,1894.7828,1429.7067,0.7893808484077454,0.0856251642107963,0,28142,89.92025000000012,5.908905927552511,90.0715221,-0.002439887940006713,-0.004951800000000617,0.005520269594847366,0.165608087845421
15,FVI_20231127_151027_img0015,69,2.300383397232872,73863,1894.9183,1430.01,0.7925739884376526,0.3322314620018005,0,28142,90.05575000000022,5.918629598607517,90.09063,0.00972367105500549,0.019107900000008726,0.021439720641750093,0.6431916192525028
15,FVI_20231127_151027_img0015,70,2.3337222870478413,73863,1894.968,1430.1189,0.7925449013710022,0.1196857541799545,0,28142,90.10545000000025,5.92219614068452,90.0974907,0.003566542077003021,0.006860699999990061,0.007732362308951686,0.23197086926855057
15,FVI_20231127_151027_img0015,71,2.3670611768628103,73863,1895.021,1430.1216,0.790253221988678,0.0530465394258499,0,28142,90.15845000000013,5.92599949541451,90.0976608,0.0038033547299907156,0.00017010000000539094,0.0038071565783593117,0.11421469735077935
15,FVI_20231127_151027_img0015,72,2.40040006667778,73863,1894.9402,1430.0677,0.7962197065353394,0.0970996245741844,0,28142,90.07765000000018,5.920201173486514,90.0942651,-0.005798321927996675,-0.0033956999999986692,0.006719472871489105,0.20158418614467313
15,FVI_20231127_151027_img0015,73,2.4337389564927485,73863,1894.8251,1430.1262,0.7930236458778381,0.129111498594284,0,28142,89.96255000000019,5.911941435195516,90.09795059999999,-0.008259738290997909,0.003685499999988906,0.009044677268189026,0.27134031804567077
15,FVI_20231127_151027_img0015,74,2.467077846307718,73863,1894.9807,1430.1887,0.7847434878349304,0.1677198559045791,0,28142,90.11815000000024,5.923107510591518,90.1018881,0.011166075396002562,0.0039375000000063665,0.011839980827656096,0.3551994248296829
15,FVI_20231127_151027_img0015,75,2.5004167361226872,73863,1895.0432,1430.2163,0.787379801273346,0.0683179423213005,0,28142,90.18065000000024,5.927592598716519,90.10362690000001,0.00448508812500048,0.0017388000000124748,0.004810347277386915,0.14431041832160746
15,FVI_20231127_151027_img0015,76,2.533755625937656,73863,1895.0056,1430.1091,0.785754919052124,0.1135810315608978,0,28142,90.14305000000013,5.92489436970051,90.0968733,-0.0026982290160084688,-0.006753600000010351,0.007272657889861852,0.21817973669585555
15,FVI_20231127_151027_img0015,77,2.567094515752625,73863,1894.9714,1430.176,0.7872828245162964,0.0751207619905471,0,28142,90.10885000000007,5.922440129478507,90.10108799999999,-0.0024542402220033566,0.004214699999991467,0.0048771909084253775,0.14631572725276132
15,FVI_20231127_151027_img0015,78,2.6004334055675944,73863,1894.9656,1430.2148,0.7861920595169067,0.0392580851912498,0,28142,90.10305000000017,5.922023913300513,90.10353239999999,-0.00041621617799414423,0.0024444000000016786,0.0024795820750344723,0.07438746225103417
15,FVI_20231127_151027_img0015,79,2.633772295382564,73863,1894.9858,1430.2266,0.7866107821464539,0.0234082359820604,0,28142,90.1232500000001,5.923473493782508,90.1042758,0.0014495804819949498,0.0007434000000046126,0.0016290878226134923,0.04887263467840477
15,FVI_20231127_151027_img0015,80,2.6671111851975327,73863,1894.992,1430.2307,0.7867204546928406,0.0073809651657938,0,28142,90.12945000000013,5.923918414524511,90.10453410000001,0.00044492074200341847,0.0002583000000129232,0.0005144641451758796,0.01543392435527639
15,FVI_20231127_151027_img0015,81,2.700450075012502,73863,1894.9934,1430.228,0.7868399620056152,0.0030590733513236,0,28142,90.13085000000024,5.924018880498518,90.104364,0.00010046597400670265,-0.00017010000000539094,0.00019755359256401654,0.005926607776920496
15,FVI_20231127_151027_img0015,82,2.733788964827472,73863,1894.9995,1430.2346,0.7873384952545166,0.0089835785329341,0,28142,90.13695000000007,5.924456625099506,90.1047798,0.00043774460098777723,0.000415799999998967,0.0006037466154713327,0.01811239846413998
15,FVI_20231127_151027_img0015,83,2.7671278546424403,73863,1894.9928,1430.2299,0.7880955934524536,0.0082304729148745,0,28142,90.13025000000016,5.923975823652513,90.1044837,-0.0004808014469928068,-0.0002960999999999103,0.0005646638304604995,0.016939914913814986
15,FVI_20231127_151027_img0015,84,2.8004667444574096,73863,1895.002,1430.2373,0.7848026752471924,0.0118011124432086,0,28142,90.13945000000012,5.92463602862451,90.1049499,0.0006602049719974801,0.0004661999999910904,0.0008082159643572293,0.02424647893071688
15,FVI_20231127_151027_img0015,85,2.8338056342723785,73863,1894.8497,1429.969,0.7802290916442871,0.308483362197876,0,28142,89.98715000000016,5.913706765881513,90.088047,-0.010929262742997103,-0.01690289999999095,0.020128507458705393,0.6038552237611619
15,FVI_20231127_151027_img0015,86,2.867144524087348,73863,1894.7467,1429.8485,0.776162326335907,0.1585272252559662,0,28142,89.88415000000009,5.906315340651508,90.0804555,-0.007391425230005133,-0.007591500000003748,0.010595472579399814,0.31786417738199446
15,FVI_20231127_151027_img0015,87,2.900483413902317,73863,1894.648,1429.5962,0.7738015055656433,0.2709567844867706,0,28142,89.78545000000008,5.8992324894845085,90.0645606,-0.007082851166999582,-0.015894900000006373,0.017401569660926278,0.5220470898277884
15,FVI_20231127_151027_img0015,88,2.933822303717286,73863,1894.6338,1429.5715,0.7718058228492737,0.0284347850829362,0,28142,89.77125000000024,5.8982134774625194,90.0630045,-0.001019012021989063,-0.0015560999999877367,0.0018600625556470065,0.055801876669410194
15,FVI_20231127_151027_img0015,89,2.9671611935322555,73863,1894.6011,1429.5204,0.7716684341430664,0.0607151016592979,0,28142,89.73855000000026,5.895866879355521,90.05978520000001,-0.0023465981069987762,-0.0032192999999978156,0.0039837689649069976,0.11951306894720992
15,FVI_20231127_151027_img0015,90,3.0005000833472244,73863,1894.5929,1429.5214,0.7683447599411011,0.0082368068397045,0,28142,89.73035000000027,5.8952784357935215,90.0598482,-0.0005884435619991635,6.299999999725969e-05,0.0005918064089361639,0.017754192268084917
15,FVI_20231127_151027_img0015,91,3.0338389731621938,73863,1894.72,1429.6747,0.7744492888450623,0.199136197566986,0,28142,89.8574500000002,5.904399311004516,90.0695061,0.009120875210994583,0.009657899999993447,0.013284027891585025,0.39852083674755073
15,FVI_20231127_151027_img0015,92,3.0671778629771627,73863,1894.5986,1429.769,0.7742608189582825,0.1537099927663803,0,28142,89.7360500000002,5.895687475830517,90.075447,-0.008711835173999205,0.0059408999999988055,0.010544684201478752,0.3163405260443626
15,FVI_20231127_151027_img0015,93,3.100516752792132,73863,1894.6323,1429.9813,0.7755779027938843,0.2149372547864914,0,28142,89.76975000000016,5.898105835347514,90.0888219,0.002418359516997093,0.013374900000002299,0.013591777395304556,0.40775332185913665
15,FVI_20231127_151027_img0015,94,3.133855642607101,73863,1894.6466,1430.0535,0.7756071090698242,0.0735436901450157,0,28142,89.7840500000002,5.899132023510517,90.0933705,0.001026188163002928,0.004548600000006786,0.004662920126481802,0.13988760379445406
15,FVI_20231127_151027_img0015,95,3.1671945324220703,73863,1894.685,1430.1357,0.7780203223228455,0.0908174440264701,0,28142,89.82245000000012,5.90188766165451,90.0985491,0.0027556381439932665,0.005178599999993594,0.005866126451122947,0.17598379353368843
15,FVI_20231127_151027_img0015,96,3.200533422237039,73863,1894.6865,1430.1611,0.7810280919075012,0.0254328455775976,0,28142,89.8239500000002,5.901995303769516,90.1001493,0.0001076421150054685,0.0016001999999986083,0.001603816343886792,0.04811449031660376
15,FVI_20231127_151027_img0015,97,3.2338723120520085,73863,1894.9102,1430.0348,0.7893173694610596,0.2568542957305908,0,28142,90.0476500000002,5.918048331186516,90.09219239999999,0.016053027417000543,-0.007956900000010592,0.017916806268449173,0.5375041880534752
15,FVI_20231127_151027_img0015,98,3.267211201866978,73863,1895.0581,1430.0188,0.7922687530517578,0.1488109230995178,0,28142,90.19555000000014,5.928661843725512,90.0911844,0.010613512538995451,-0.0010079999999845768,0.010661271613432544,0.3198381484029763
15,FVI_20231127_151027_img0015,99,3.300550091681947,73863,1895.1016,1429.9722,0.7928261160850525,0.0637412816286087,0,28142,90.23905000000013,5.931783465060511,90.0882486,0.0031216213349996025,-0.0029358000000030415,0.00428525861519962,0.1285577584559886
15,FVI_20231127_151027_img0015,100,3.333888981496916,73863,1894.9683,1430.0293,0.7911767363548279,0.1450269222259521,0,28142,90.10575000000017,5.922217669107514,90.0918459,-0.009565795952997114,0.0035972999999955846,0.010219834612377257,0.30659503837131774
15,FVI_20231127_151027_img0015,101,3.367227871311885,73863,1894.8522,1429.978,0.7936610579490662,0.1269062310457229,0,28142,89.98965000000021,5.913886169406516,90.088614,-0.008331499700998002,-0.003231899999988741,0.008936389924217554,0.26809169772652663
15,FVI_20231127_151027_img0015,102,3.4005667611268544,73863,1894.8239,1430.0,0.7896941304206848,0.0358446314930915,0,28142,89.96135000000027,5.911855321503522,90.09,-0.0020308479029944593,0.0013859999999965567,0.002458727151411365,0.07376181454234096
15,FVI_20231127_151027_img0015,103,3.4339056509418238,73863,1895.0201,1430.1482,0.7965338826179504,0.2459485083818435,0,28142,90.15755000000013,5.925934910145511,90.0993366,0.014079588641989105,0.009336599999997475,0.016893990525852127,0.5068197157755638
15,FVI_20231127_151027_img0015,104,3.4672445407567927,73863,1895.1006,1430.2369,0.7990964651107788,0.1197789087891578,0,28142,90.23805000000016,5.931711703650512,90.10492470000001,0.005776793505001265,0.005588100000011309,0.008037300841050508,0.24111902523151524
15,FVI_20231127_151027_img0015,105,3.500583430571762,73863,1895.1335,1430.2332,0.7967910170555115,0.0331755131483078,0,28142,90.27095000000008,5.9340726540395075,90.1046916,0.0023609503889954198,-0.00023310000001686149,0.002372429630000748,0.07117288890002244
15,FVI_20231127_151027_img0015,106,3.533922320386731,73863,1895.1644,1430.2463,0.7953729629516602,0.0335799865424633,0,28142,90.30185000000006,5.9362900816085045,90.1055169,0.00221742756899701,0.0008253000000024713,0.0023660315115720818,0.07098094534716246
15,FVI_20231127_151027_img0015,107,3.5672612102017003,73863,1895.1742,1430.2394,0.7956157326698303,0.0119908843189477,0,28142,90.3116500000001,5.936993343426508,90.1050822,0.0007032618180033978,-0.000434699999999566,0.0008267655499965313,0.02480296649989594
15,FVI_20231127_151027_img0015,108,3.600600100016669,73863,1895.2065,1430.2329,0.793906033039093,0.0329892635345459,0,28142,90.34395000000018,5.939311236969513,90.1046727,0.0023178935430054892,-0.0004095000000035043,0.002353788590062712,0.07061365770188137
