track_id,total_distance,avg_speed,max_speed,activity_level,movement_frequency,stationary_duration,pose_variability,turning_frequency,time_in_center,time_in_edge,time_in_corner,track_length,duration
8353,0.889549278217079,0.6206157755002878,3.0854372885702928,0.813953488372093,5,0.27286821705426356,0.04863120382176464,79.06976744186046,0.5909090909090909,0.4090909090909091,0.0,44,1.4666666666666666
8354,0.9388879812696356,0.6550381264671877,3.0854372885702928,0.7906976744186046,5,0.30697674418604654,0.04692455288478999,79.06976744186046,0.6590909090909091,0.3409090909090909,0.0,44,1.4666666666666666
8355,1.073798727693209,0.7491619030417738,3.0854372885702928,0.7906976744186046,6,0.30697674418604654,0.043349099021233115,83.72093023255815,0.8863636363636364,0.11363636363636363,0.0,44,1.4666666666666666
8356,1.2959326054238693,0.9041390270399091,3.0854372885702928,0.813953488372093,5,0.27286821705426356,0.056112047623220966,74.4186046511628,0.6136363636363636,0.38636363636363635,0.0,44,1.4666666666666666
8357,1.0736101272432843,0.7490303213325239,3.0854372885702928,0.7906976744186046,6,0.30697674418604654,0.043356893474712804,83.72093023255815,0.8863636363636364,0.11363636363636363,0.0,44,1.4666666666666666
8358,1.0735971289882342,0.7490212527824891,3.0854372885702928,0.7906976744186046,6,0.30697674418604654,0.04332424474979009,83.72093023255815,0.8863636363636364,0.11363636363636363,0.0,44,1.4666666666666666
8359,0.9050831660785817,0.6314533716827314,3.0854372885702928,0.813953488372093,5,0.27286821705426356,0.04859407095671603,81.3953488372093,0.7045454545454546,0.29545454545454547,0.0,44,1.4666666666666666
8360,0.9879565550611618,0.7056832536151156,3.0854372885702928,0.7857142857142857,6,0.30714285714285716,0.04343619832717517,78.57142857142857,0.8837209302325582,0.11627906976744186,0.0,43,1.4333333333333333
8361,0.8669975823390794,0.6192839873850569,3.0854372885702928,0.7857142857142857,6,0.30714285714285716,0.04899184809605299,76.19047619047619,0.6046511627906976,0.3953488372093023,0.0,43,1.4333333333333333
8362,0.988387469501859,0.705991049644185,3.0854372885702928,0.7857142857142857,6,0.30714285714285716,0.04342795473400849,78.57142857142857,0.8837209302325582,0.11627906976744186,0.0,43,1.4333333333333333
8363,0.9923561247989197,0.7088258034277998,3.0854372885702928,0.7857142857142857,5,0.30714285714285716,0.04305131642357453,83.33333333333334,0.8837209302325582,0.11627906976744186,0.0,43,1.4333333333333333
8364,1.1791323385801498,0.842237384700107,3.0854372885702928,0.7380952380952381,4,0.37539682539682534,0.05796406290972472,76.19047619047619,0.5116279069767442,0.4883720930232558,0.0,43,1.4333333333333333
8365,1.2550242551669304,0.8964458965478075,3.0854372885702928,0.8095238095238095,5,0.273015873015873,0.06170240349000908,76.19047619047619,0.5116279069767442,0.4883720930232558,0.0,43,1.4333333333333333
8366,1.2059141152250685,0.8613672251607634,3.0854372885702928,0.7857142857142857,6,0.30714285714285716,0.05898674317901044,78.57142857142857,0.5116279069767442,0.4883720930232558,0.0,43,1.4333333333333333
